delivery_id,order_id,personnel_id,pickup_time,estimated_delivery_time,actual_delivery_time,delivery_status,distance_km,delivery_rating,customer_feedback
1979,1979,33,2026-04-09 13:17:44,2026-04-09 13:40:44,2026-04-09 13:42:44,in_transit,2.91,4.63,Good experience
1980,1980,17,2026-03-03 12:57:44,2026-03-03 13:52:44,2026-03-03 14:22:44,failed,7.21,3.39,Good experience
1981,1981,39,2026-04-16 12:54:44,2026-04-16 13:14:44,,in_transit,14.54,4.65,Good experience
1982,1982,40,2026-02-25 13:30:44,2026-02-25 14:27:44,2026-02-25 14:12:44,assigned,24.95,,Great service!
1983,1983,32,2026-03-17 13:17:44,2026-03-17 14:39:44,2026-03-17 15:00:44,in_transit,13.73,3.59,Good experience
1984,1984,19,2026-04-04 12:58:44,2026-04-04 13:27:44,,pending,17.77,3.54,
1985,1985,50,2026-01-28 13:14:44,2026-01-28 13:38:44,2026-01-28 13:38:44,assigned,15.55,,Good experience
1986,1986,13,2026-02-05 13:21:44,2026-02-05 14:12:44,2026-02-05 14:17:44,assigned,5.43,3.93,
1987,1987,42,2026-02-25 13:13:44,2026-02-25 13:58:44,2026-02-25 14:13:44,assigned,19.3,,Great service!
1988,1988,3,2026-03-05 13:09:44,2026-03-05 14:02:44,2026-03-05 14:23:44,pending,18.46,3.61,Good experience
1989,1989,37,2026-04-05 13:11:44,2026-04-05 13:51:44,,delivered,10.94,3.49,
1990,1990,29,2026-02-24 13:27:44,2026-02-24 14:21:44,,failed,2.24,3.6,
1991,1991,10,2026-04-17 13:16:44,2026-04-17 14:02:44,2026-04-17 14:09:44,delivered,21.0,,
1992,1992,38,2026-03-20 13:04:44,2026-03-20 13:53:44,2026-03-20 14:02:44,in_transit,8.64,3.51,
1993,1993,7,2026-01-31 12:46:44,2026-01-31 13:44:44,2026-01-31 13:30:44,failed,23.66,4.63,
1994,1994,20,2026-04-02 12:48:44,2026-04-02 13:08:44,2026-04-02 13:07:44,failed,8.09,3.13,
1995,1995,37,2026-01-25 13:06:44,2026-01-25 13:42:44,2026-01-25 14:05:44,picked_up,9.05,3.5,
1996,1996,10,2026-04-20 13:20:44,2026-04-20 14:28:44,2026-04-20 14:43:44,failed,7.03,4.32,Great service!
1997,1997,43,2026-03-06 13:13:44,2026-03-06 14:19:44,2026-03-06 14:39:44,delivered,12.16,,Fast delivery
1998,1998,6,2026-01-21 13:13:44,2026-01-21 14:37:44,2026-01-21 14:42:44,failed,5.39,4.81,
1999,1999,5,2026-04-15 12:57:44,2026-04-15 14:15:44,2026-04-15 14:13:44,failed,5.61,4.29,Good experience
2000,2000,1,2026-01-30 13:19:44,2026-01-30 14:09:44,2026-01-30 14:26:44,picked_up,4.53,3.41,Fast delivery
2001,2001,33,2026-04-17 13:25:44,2026-04-17 14:41:44,2026-04-17 14:26:44,assigned,15.26,3.99,Good experience
2002,2002,38,2026-03-22 13:03:44,2026-03-22 13:51:44,2026-03-22 13:43:44,picked_up,7.7,,
2003,2003,41,2026-04-01 13:02:44,2026-04-01 13:37:44,2026-04-01 14:02:44,assigned,22.88,3.48,Great service!
2004,2004,50,2026-03-28 13:18:44,2026-03-28 14:31:44,2026-03-28 14:45:44,delivered,13.55,,Good experience
2005,2005,49,2026-02-20 13:01:44,2026-02-20 14:28:44,2026-02-20 14:53:44,picked_up,15.38,3.35,Great service!
2006,2006,48,2026-04-12 13:26:44,2026-04-12 13:47:44,2026-04-12 14:13:44,pending,10.73,4.57,Fast delivery
2007,2007,43,2026-04-20 12:52:44,2026-04-20 13:43:44,2026-04-20 13:45:44,assigned,15.9,3.25,Good experience
2008,2008,37,2026-04-05 12:54:44,2026-04-05 13:37:44,2026-04-05 13:33:44,picked_up,7.21,,Fast delivery
2009,2009,9,2026-01-26 12:52:44,2026-01-26 13:21:44,2026-01-26 13:26:44,failed,9.98,3.14,Good experience
2010,2010,12,2026-01-22 12:53:44,2026-01-22 14:23:44,2026-01-22 14:11:44,picked_up,18.0,,
2011,2011,32,2026-03-14 13:07:44,2026-03-14 14:32:44,2026-03-14 14:25:44,delivered,3.53,,
2012,2012,38,2026-02-21 13:21:44,2026-02-21 14:33:44,,in_transit,20.62,3.59,
2013,2013,12,2026-04-20 13:05:44,2026-04-20 14:11:44,2026-04-20 14:19:44,assigned,11.42,,
2014,2014,12,2026-04-14 13:11:44,2026-04-14 14:33:44,2026-04-14 14:56:44,delivered,13.69,,Great service!
2015,2015,1,2026-03-20 13:30:44,2026-03-20 14:37:44,2026-03-20 14:55:44,failed,16.18,,Good experience
2016,2016,24,2026-02-04 13:06:44,2026-02-04 14:17:44,2026-02-04 14:32:44,failed,6.63,4.59,Great service!
2017,2017,8,2026-02-10 13:17:44,2026-02-10 14:42:44,2026-02-10 15:04:44,assigned,16.1,,Great service!
2018,2018,26,2026-01-21 13:13:44,2026-01-21 13:53:44,2026-01-21 14:11:44,pending,3.27,3.01,Good experience
2019,2019,45,2026-02-01 12:59:44,2026-02-01 14:05:44,2026-02-01 14:22:44,in_transit,11.1,4.77,
2020,2020,28,2026-02-08 13:28:44,2026-02-08 14:58:44,2026-02-08 15:27:44,failed,3.18,3.5,Fast delivery
2021,2021,17,2026-02-12 13:14:44,2026-02-12 13:38:44,,pending,2.23,,
2022,2022,4,2026-04-12 13:27:44,2026-04-12 14:29:44,2026-04-12 14:23:44,pending,9.19,3.45,
2023,2023,45,2026-03-25 13:30:44,2026-03-25 14:12:44,2026-03-25 14:01:44,picked_up,13.56,3.64,Great service!
2024,2024,37,2026-03-17 13:07:44,2026-03-17 14:29:44,2026-03-17 14:58:44,in_transit,3.04,3.07,
2025,2025,49,2026-01-23 13:15:44,2026-01-23 14:31:44,2026-01-23 14:21:44,delivered,22.77,4.76,
2026,2026,24,2026-03-01 13:06:44,2026-03-01 13:41:44,2026-03-01 13:37:44,assigned,5.16,3.23,Good experience
2027,2027,15,2026-01-28 13:02:44,2026-01-28 13:35:44,2026-01-28 13:48:44,failed,4.4,4.3,
2028,2028,11,2026-02-11 12:53:44,2026-02-11 13:49:44,,assigned,3.47,,
2029,2029,46,2026-02-11 13:27:44,2026-02-11 14:51:44,2026-02-11 14:51:44,delivered,11.67,4.37,Great service!
2030,2030,50,2026-03-27 13:06:44,2026-03-27 14:22:44,2026-03-27 14:50:44,in_transit,19.15,,Fast delivery
2031,2031,5,2026-02-14 12:57:44,2026-02-14 13:57:44,2026-02-14 14:00:44,assigned,23.66,4.44,
2032,2032,26,2026-04-01 12:51:44,2026-04-01 13:26:44,2026-04-01 13:55:44,in_transit,18.45,,Fast delivery
2033,2033,1,2026-03-21 13:11:44,2026-03-21 14:18:44,2026-03-21 14:20:44,failed,22.51,,Great service!
2034,2034,50,2026-04-02 12:58:44,2026-04-02 14:23:44,2026-04-02 14:33:44,in_transit,21.63,,Good experience
2035,2035,13,2026-01-20 13:13:44,2026-01-20 13:36:44,2026-01-20 13:41:44,pending,16.32,4.97,Good experience
2036,2036,16,2026-03-27 13:03:44,2026-03-27 14:30:44,2026-03-27 14:20:44,failed,15.62,4.54,Fast delivery
2037,2037,26,2026-04-19 13:07:44,2026-04-19 14:19:44,2026-04-19 14:29:44,pending,17.88,3.33,Great service!
2038,2038,14,2026-03-06 13:02:44,2026-03-06 13:49:44,2026-03-06 14:03:44,in_transit,12.32,3.92,
2039,2039,17,2026-02-13 13:29:44,2026-02-13 14:28:44,2026-02-13 14:38:44,pending,18.07,4.83,
2040,2040,12,2026-04-14 12:48:44,2026-04-14 13:42:44,2026-04-14 14:01:44,pending,3.71,3.57,Great service!
2041,2041,12,2026-03-20 13:13:44,2026-03-20 14:24:44,2026-03-20 14:34:44,delivered,15.15,3.4,
2042,2042,49,2026-03-26 12:52:44,2026-03-26 13:35:44,,failed,16.19,3.73,Fast delivery
2043,2043,37,2026-01-22 13:10:44,2026-01-22 13:50:44,2026-01-22 14:00:44,picked_up,21.46,,Fast delivery
2044,2044,37,2026-03-06 12:47:44,2026-03-06 13:59:44,2026-03-06 14:01:44,assigned,22.64,3.97,Great service!
2045,2045,43,2026-03-29 13:18:44,2026-03-29 14:45:44,,delivered,4.6,3.34,
2046,2046,15,2026-03-28 13:26:44,2026-03-28 13:56:44,2026-03-28 13:54:44,delivered,13.49,,Fast delivery
2047,2047,25,2026-04-02 12:49:44,2026-04-02 13:42:44,2026-04-02 13:31:44,delivered,9.09,4.35,Great service!
2048,2048,16,2026-04-09 13:16:44,2026-04-09 14:00:44,2026-04-09 14:12:44,pending,20.71,4.36,Fast delivery
2049,2049,50,2026-03-17 12:55:44,2026-03-17 14:24:44,2026-03-17 14:21:44,pending,11.06,3.22,Good experience
2050,2050,17,2026-04-01 12:46:44,2026-04-01 13:34:44,2026-04-01 13:25:44,assigned,16.86,4.51,Good experience
2051,2051,42,2026-02-22 12:55:44,2026-02-22 14:09:44,2026-02-22 14:01:44,in_transit,8.04,,
2052,2052,43,2026-02-19 13:14:44,2026-02-19 14:44:44,2026-02-19 14:39:44,pending,16.54,,
2053,2053,4,2026-03-15 12:52:44,2026-03-15 13:54:44,2026-03-15 14:21:44,in_transit,16.05,4.79,
2054,2054,12,2026-02-14 13:29:44,2026-02-14 14:46:44,,assigned,24.23,4.04,
2055,2055,34,2026-03-23 12:56:44,2026-03-23 14:13:44,2026-03-23 13:59:44,in_transit,23.98,,Great service!
2056,2056,29,2026-03-06 12:58:44,2026-03-06 13:56:44,,assigned,9.09,3.07,Good experience
2057,2057,42,2026-02-10 12:58:44,2026-02-10 14:17:44,2026-02-10 14:24:44,pending,6.84,,Great service!
2058,2058,49,2026-03-26 13:08:44,2026-03-26 13:46:44,2026-03-26 13:40:44,picked_up,20.41,4.4,Great service!
2059,2059,18,2026-03-18 12:46:44,2026-03-18 13:11:44,2026-03-18 13:25:44,pending,8.56,3.45,Great service!
2060,2060,45,2026-02-10 13:15:44,2026-02-10 13:45:44,2026-02-10 14:07:44,picked_up,12.63,,Fast delivery
2061,2061,12,2026-01-22 13:25:44,2026-01-22 14:11:44,2026-01-22 14:38:44,failed,9.96,3.08,Good experience
2062,2062,33,2026-02-06 13:16:44,2026-02-06 14:09:44,2026-02-06 14:01:44,pending,15.97,3.01,Great service!
2063,2063,36,2026-03-30 12:55:44,2026-03-30 14:07:44,2026-03-30 14:28:44,picked_up,14.62,4.96,Fast delivery
2064,2064,25,2026-02-14 13:23:44,2026-02-14 14:26:44,2026-02-14 14:56:44,pending,8.86,4.06,
2065,2065,26,2026-04-10 13:29:44,2026-04-10 14:39:44,2026-04-10 15:03:44,in_transit,12.99,4.04,
2066,2066,11,2026-02-19 12:47:44,2026-02-19 13:55:44,,in_transit,13.63,3.32,
2067,2067,44,2026-02-15 13:22:44,2026-02-15 14:37:44,,picked_up,23.15,4.51,Great service!
2068,2068,16,2026-04-12 13:23:44,2026-04-12 14:22:44,,pending,23.99,4.58,
2069,2069,33,2026-04-16 12:59:44,2026-04-16 14:10:44,2026-04-16 14:20:44,pending,20.48,3.24,Good experience
2070,2070,29,2026-01-29 13:01:44,2026-01-29 14:26:44,2026-01-29 14:39:44,assigned,4.83,4.13,Fast delivery
2071,2071,7,2026-03-14 13:20:44,2026-03-14 13:48:44,2026-03-14 13:37:44,assigned,20.9,4.68,Great service!
2072,2072,12,2026-04-06 13:26:44,2026-04-06 14:56:44,,in_transit,5.67,,
2073,2073,2,2026-01-30 13:10:44,2026-01-30 13:48:44,2026-01-30 13:51:44,delivered,21.27,4.98,
2074,2074,48,2026-01-27 12:55:44,2026-01-27 14:06:44,2026-01-27 14:34:44,delivered,21.8,4.59,Fast delivery
2075,2075,21,2026-03-14 12:54:44,2026-03-14 13:53:44,2026-03-14 14:15:44,pending,11.89,3.43,
2076,2076,5,2026-04-06 12:49:44,2026-04-06 13:36:44,2026-04-06 13:34:44,picked_up,4.71,3.4,Great service!
2077,2077,37,2026-03-30 12:47:44,2026-03-30 13:34:44,2026-03-30 13:48:44,pending,6.38,4.17,
2078,2078,8,2026-04-18 13:09:44,2026-04-18 14:32:44,2026-04-18 14:37:44,failed,23.88,3.51,Great service!
2079,2079,26,2026-03-11 13:26:44,2026-03-11 14:12:44,,failed,23.85,,Fast delivery
2080,2080,14,2026-02-17 13:16:44,2026-02-17 14:34:44,,in_transit,10.4,4.83,
2081,2081,7,2026-03-10 12:51:44,2026-03-10 13:29:44,2026-03-10 13:38:44,pending,11.09,,
2082,2082,48,2026-04-05 13:03:44,2026-04-05 14:21:44,2026-04-05 14:46:44,picked_up,12.61,,
2083,2083,28,2026-03-13 13:15:44,2026-03-13 13:43:44,2026-03-13 13:34:44,pending,12.38,3.2,Fast delivery
2084,2084,42,2026-02-19 13:18:44,2026-02-19 14:32:44,2026-02-19 14:22:44,picked_up,14.69,3.19,Fast delivery
2085,2085,17,2026-02-24 12:46:44,2026-02-24 13:21:44,2026-02-24 13:09:44,in_transit,20.93,,Great service!
2086,2086,43,2026-04-05 13:27:44,2026-04-05 14:17:44,2026-04-05 14:02:44,in_transit,19.47,,Fast delivery
2087,2087,34,2026-04-11 13:07:44,2026-04-11 14:31:44,2026-04-11 14:28:44,assigned,12.32,3.29,
2088,2088,33,2026-03-19 13:18:44,2026-03-19 14:40:44,2026-03-19 14:46:44,picked_up,20.56,,
2089,2089,39,2026-03-17 12:56:44,2026-03-17 13:50:44,2026-03-17 13:53:44,delivered,17.83,4.45,Good experience
2090,2090,29,2026-02-01 12:59:44,2026-02-01 13:54:44,2026-02-01 14:04:44,failed,8.2,4.39,Fast delivery
2091,2091,13,2026-01-24 13:24:44,2026-01-24 13:44:44,2026-01-24 14:07:44,in_transit,17.29,3.8,
2092,2092,2,2026-03-23 13:09:44,2026-03-23 14:26:44,2026-03-23 14:55:44,assigned,12.39,3.89,
2093,2093,33,2026-04-03 12:50:44,2026-04-03 13:33:44,,pending,6.56,,Good experience
2094,2094,39,2026-03-30 13:20:44,2026-03-30 13:53:44,2026-03-30 13:51:44,pending,20.4,4.02,Great service!
2095,2095,30,2026-03-08 13:13:44,2026-03-08 14:22:44,2026-03-08 14:28:44,pending,12.36,,
2096,2096,15,2026-01-30 12:48:44,2026-01-30 14:12:44,2026-01-30 14:01:44,assigned,8.52,3.64,Good experience
2097,2097,47,2026-03-19 13:13:44,2026-03-19 13:33:44,2026-03-19 13:24:44,picked_up,14.33,4.35,Fast delivery
2098,2098,49,2026-04-05 13:19:44,2026-04-05 13:51:44,2026-04-05 14:12:44,delivered,14.34,4.64,Fast delivery
2099,2099,6,2026-03-08 13:04:44,2026-03-08 14:16:44,2026-03-08 14:29:44,failed,18.15,3.99,
2100,2100,45,2026-03-30 12:55:44,2026-03-30 14:01:44,2026-03-30 13:48:44,in_transit,3.38,,
2101,2101,47,2026-02-22 12:51:44,2026-02-22 13:25:44,2026-02-22 13:36:44,in_transit,13.0,3.84,
2102,2102,26,2026-02-05 13:21:44,2026-02-05 14:19:44,2026-02-05 14:06:44,failed,6.73,,Good experience
2103,2103,29,2026-02-26 12:59:44,2026-02-26 14:11:44,2026-02-26 14:27:44,failed,20.87,4.83,Good experience
2104,2104,30,2026-01-31 13:08:44,2026-01-31 14:00:44,2026-01-31 13:46:44,picked_up,15.19,3.16,Good experience
2105,2105,11,2026-03-18 13:29:44,2026-03-18 14:01:44,,assigned,23.24,4.05,
2106,2106,5,2026-01-28 13:00:44,2026-01-28 13:32:44,2026-01-28 13:36:44,pending,8.63,3.89,Great service!
2107,2107,12,2026-02-19 13:12:44,2026-02-19 13:43:44,,in_transit,11.87,3.15,Great service!
2108,2108,22,2026-02-23 13:09:44,2026-02-23 14:16:44,,failed,24.89,3.73,Great service!
2109,2109,4,2026-03-21 12:48:44,2026-03-21 13:52:44,2026-03-21 14:04:44,in_transit,5.07,3.57,Fast delivery
2110,2110,40,2026-02-20 13:05:44,2026-02-20 13:56:44,2026-02-20 13:41:44,pending,13.05,3.16,Great service!
2111,2111,13,2026-04-04 13:30:44,2026-04-04 14:45:44,2026-04-04 14:40:44,pending,16.75,4.53,
2112,2112,18,2026-02-21 13:27:44,2026-02-21 14:08:44,2026-02-21 14:03:44,delivered,9.14,3.24,Great service!
2113,2113,30,2026-02-04 13:29:44,2026-02-04 14:12:44,2026-02-04 14:25:44,pending,21.85,,
2114,2114,33,2026-01-29 13:14:44,2026-01-29 14:29:44,2026-01-29 14:44:44,assigned,7.47,3.16,Great service!
2115,2115,23,2026-02-05 12:58:44,2026-02-05 13:40:44,2026-02-05 13:54:44,assigned,10.07,4.19,
2116,2116,40,2026-03-11 13:00:44,2026-03-11 14:24:44,2026-03-11 14:12:44,failed,12.91,4.76,Good experience
2117,2117,20,2026-02-24 13:06:44,2026-02-24 13:34:44,2026-02-24 14:01:44,assigned,17.43,4.11,
2118,2118,25,2026-04-12 13:18:44,2026-04-12 14:05:44,2026-04-12 14:23:44,picked_up,16.78,,Good experience
2119,2119,27,2026-03-02 13:18:44,2026-03-02 14:30:44,2026-03-02 14:30:44,in_transit,15.25,,Good experience
2120,2120,18,2026-03-15 13:06:44,2026-03-15 14:09:44,2026-03-15 14:18:44,assigned,3.71,,
2121,2121,12,2026-04-18 13:20:44,2026-04-18 13:48:44,2026-04-18 14:02:44,picked_up,13.86,4.47,Fast delivery
2122,2122,8,2026-03-06 12:54:44,2026-03-06 14:15:44,2026-03-06 14:32:44,assigned,6.91,3.59,Great service!
2123,2123,21,2026-01-31 13:10:44,2026-01-31 13:41:44,2026-01-31 13:55:44,delivered,7.95,,
2124,2124,10,2026-01-27 13:10:44,2026-01-27 14:24:44,,in_transit,20.8,3.4,
2125,2125,12,2026-04-18 13:11:44,2026-04-18 14:22:44,2026-04-18 14:09:44,picked_up,15.83,,Great service!
2126,2126,15,2026-01-30 13:02:44,2026-01-30 13:40:44,2026-01-30 13:47:44,failed,24.77,4.16,Good experience
2127,2127,3,2026-03-20 12:47:44,2026-03-20 13:47:44,2026-03-20 13:47:44,failed,14.6,3.17,Good experience
2128,2128,36,2026-03-30 13:06:44,2026-03-30 14:27:44,2026-03-30 14:52:44,assigned,2.53,3.62,Good experience
2129,2129,45,2026-02-20 13:18:44,2026-02-20 14:03:44,2026-02-20 13:51:44,picked_up,4.23,3.27,
2130,2130,29,2026-01-25 13:11:44,2026-01-25 13:55:44,,failed,14.35,4.2,
2131,2131,39,2026-03-04 13:19:44,2026-03-04 13:54:44,2026-03-04 14:03:44,in_transit,20.39,4.75,Great service!
2132,2132,26,2026-04-12 13:26:44,2026-04-12 14:43:44,2026-04-12 14:46:44,picked_up,3.97,3.93,Good experience
2133,2133,25,2026-02-15 12:46:44,2026-02-15 14:10:44,2026-02-15 14:19:44,in_transit,18.5,5.0,Good experience
2134,2134,15,2026-01-29 13:28:44,2026-01-29 14:34:44,2026-01-29 14:58:44,in_transit,4.8,4.64,
2135,2135,36,2026-03-10 13:20:44,2026-03-10 14:36:44,2026-03-10 14:40:44,in_transit,7.92,3.8,Good experience
2136,2136,3,2026-01-23 12:47:44,2026-01-23 13:25:44,2026-01-23 13:13:44,assigned,7.62,3.57,
2137,2137,33,2026-03-13 13:15:44,2026-03-13 14:24:44,2026-03-13 14:32:44,picked_up,14.97,3.73,
2138,2138,7,2026-04-19 13:22:44,2026-04-19 13:42:44,2026-04-19 14:12:44,delivered,15.75,4.72,
2139,2139,23,2026-03-04 13:15:44,2026-03-04 14:32:44,2026-03-04 14:49:44,pending,24.33,3.96,Fast delivery
2140,2140,46,2026-04-02 13:22:44,2026-04-02 14:39:44,2026-04-02 14:52:44,pending,8.82,,Great service!
2141,2141,48,2026-02-25 13:28:44,2026-02-25 14:07:44,2026-02-25 14:21:44,picked_up,15.4,3.65,Great service!
2142,2142,30,2026-04-10 13:27:44,2026-04-10 14:02:44,2026-04-10 13:50:44,picked_up,7.16,,
2143,2143,47,2026-02-15 12:47:44,2026-02-15 14:17:44,2026-02-15 14:09:44,pending,13.86,,Good experience
2144,2144,10,2026-03-25 13:11:44,2026-03-25 14:09:44,2026-03-25 14:05:44,picked_up,15.51,3.69,
2145,2145,11,2026-03-31 13:30:44,2026-03-31 14:43:44,2026-03-31 15:12:44,delivered,16.34,3.57,Good experience
2146,2146,29,2026-03-20 12:56:44,2026-03-20 13:53:44,2026-03-20 14:11:44,in_transit,19.84,4.89,
2147,2147,18,2026-03-25 13:12:44,2026-03-25 14:30:44,2026-03-25 14:24:44,pending,17.24,,
2148,2148,16,2026-04-19 13:21:44,2026-04-19 14:33:44,2026-04-19 14:43:44,delivered,21.54,4.17,
2149,2149,2,2026-03-07 13:06:44,2026-03-07 13:58:44,,picked_up,2.29,4.38,Great service!
2150,2150,3,2026-04-08 13:30:44,2026-04-08 13:57:44,2026-04-08 13:55:44,failed,24.0,4.26,Great service!
2151,2151,7,2026-03-31 13:10:44,2026-03-31 14:02:44,2026-03-31 14:31:44,assigned,20.24,3.69,
2152,2152,45,2026-03-07 13:24:44,2026-03-07 14:20:44,2026-03-07 14:50:44,failed,22.28,3.33,Fast delivery
2153,2153,45,2026-04-04 13:19:44,2026-04-04 13:49:44,,pending,8.66,,
2154,2154,4,2026-04-09 13:14:44,2026-04-09 14:13:44,2026-04-09 14:35:44,failed,12.0,4.47,
2155,2155,1,2026-04-06 12:51:44,2026-04-06 13:47:44,,pending,13.96,4.12,Great service!
2156,2156,14,2026-03-23 12:59:44,2026-03-23 13:50:44,2026-03-23 13:39:44,delivered,9.26,3.16,Fast delivery
2157,2157,27,2026-03-31 13:27:44,2026-03-31 14:25:44,2026-03-31 14:25:44,assigned,5.15,,
2158,2158,8,2026-02-26 12:58:44,2026-02-26 14:16:44,2026-02-26 14:39:44,assigned,9.88,,
2159,2159,26,2026-02-03 13:28:44,2026-02-03 14:07:44,2026-02-03 14:19:44,delivered,16.96,4.61,Great service!
2160,2160,43,2026-03-21 13:20:44,2026-03-21 13:53:44,2026-03-21 13:53:44,assigned,7.88,,Great service!
2161,2161,21,2026-03-31 13:22:44,2026-03-31 14:30:44,2026-03-31 14:47:44,failed,8.84,,
2162,2162,12,2026-03-12 13:31:44,2026-03-12 14:15:44,2026-03-12 14:08:44,pending,22.38,3.14,Good experience
2163,2163,25,2026-04-17 13:02:44,2026-04-17 13:40:44,2026-04-17 13:47:44,delivered,23.55,3.56,Good experience
2164,2164,39,2026-01-20 13:19:44,2026-01-20 13:53:44,,in_transit,18.54,4.17,
2165,2165,11,2026-03-16 12:57:44,2026-03-16 13:26:44,2026-03-16 13:27:44,delivered,8.35,4.53,Great service!
2166,2166,6,2026-03-23 12:50:44,2026-03-23 14:09:44,2026-03-23 14:09:44,pending,21.12,4.05,Fast delivery
2167,2167,26,2026-01-30 13:20:44,2026-01-30 14:08:44,2026-01-30 14:12:44,delivered,13.7,3.5,Great service!
2168,2168,20,2026-03-14 13:29:44,2026-03-14 14:29:44,2026-03-14 14:23:44,in_transit,13.74,,
2169,2169,30,2026-01-23 13:21:44,2026-01-23 14:07:44,2026-01-23 14:26:44,delivered,12.8,,Great service!
2170,2170,22,2026-03-30 13:30:44,2026-03-30 13:51:44,2026-03-30 14:10:44,pending,19.02,3.72,Great service!
2171,2171,24,2026-03-31 13:29:44,2026-03-31 14:40:44,2026-03-31 15:04:44,pending,13.41,4.06,
2172,2172,29,2026-04-07 12:52:44,2026-04-07 13:49:44,2026-04-07 13:57:44,pending,3.23,3.37,
2173,2173,18,2026-02-04 13:04:44,2026-02-04 14:01:44,2026-02-04 14:11:44,pending,7.18,3.34,Good experience
2174,2174,43,2026-02-23 13:14:44,2026-02-23 13:42:44,2026-02-23 13:57:44,assigned,5.97,3.74,Fast delivery
2175,2175,5,2026-02-03 13:03:44,2026-02-03 13:46:44,2026-02-03 14:02:44,in_transit,21.43,,
2176,2176,26,2026-02-06 13:24:44,2026-02-06 14:21:44,2026-02-06 14:20:44,picked_up,4.35,4.33,Fast delivery
2177,2177,5,2026-03-10 13:05:44,2026-03-10 14:22:44,2026-03-10 14:20:44,in_transit,8.62,3.21,
2178,2178,49,2026-04-06 13:29:44,2026-04-06 14:52:44,2026-04-06 14:52:44,delivered,3.98,3.67,Good experience
2179,2179,29,2026-01-26 13:07:44,2026-01-26 14:06:44,2026-01-26 14:14:44,in_transit,10.29,4.71,
2180,2180,39,2026-02-25 12:57:44,2026-02-25 13:22:44,2026-02-25 13:35:44,assigned,22.18,3.44,Fast delivery
2181,2181,3,2026-03-25 12:55:44,2026-03-25 13:33:44,2026-03-25 14:03:44,picked_up,6.6,3.01,
2182,2182,41,2026-04-20 13:13:44,2026-04-20 14:02:44,2026-04-20 14:05:44,in_transit,20.79,4.66,Good experience
2183,2183,38,2026-01-30 13:27:44,2026-01-30 14:29:44,2026-01-30 14:20:44,failed,3.85,,
2184,2184,21,2026-01-22 13:00:44,2026-01-22 13:35:44,2026-01-22 13:40:44,assigned,4.54,,
2185,2185,13,2026-03-16 13:22:44,2026-03-16 13:47:44,,assigned,20.6,,Fast delivery
2186,2186,18,2026-01-23 13:24:44,2026-01-23 14:36:44,2026-01-23 14:40:44,assigned,16.32,3.18,
2187,2187,44,2026-03-26 13:23:44,2026-03-26 13:59:44,2026-03-26 13:58:44,pending,13.18,,Great service!
2188,2188,31,2026-02-10 13:04:44,2026-02-10 14:29:44,,delivered,16.37,,Good experience
2189,2189,31,2026-02-11 13:11:44,2026-02-11 14:03:44,2026-02-11 13:51:44,pending,9.34,,Great service!
2190,2190,24,2026-03-29 13:27:44,2026-03-29 14:15:44,2026-03-29 14:33:44,delivered,11.65,,
2191,2191,44,2026-03-25 12:59:44,2026-03-25 13:36:44,2026-03-25 14:05:44,pending,8.99,4.2,Fast delivery
2192,2192,3,2026-01-22 13:23:44,2026-01-22 14:53:44,2026-01-22 14:50:44,assigned,6.76,3.24,Good experience
2193,2193,35,2026-03-11 12:59:44,2026-03-11 14:24:44,2026-03-11 14:39:44,pending,23.15,,Good experience
2194,2194,45,2026-04-20 13:09:44,2026-04-20 14:18:44,2026-04-20 14:23:44,picked_up,15.39,,
2195,2195,43,2026-03-09 13:29:44,2026-03-09 13:58:44,2026-03-09 13:54:44,in_transit,22.37,3.37,Fast delivery
2196,2196,38,2026-02-10 13:27:44,2026-02-10 14:29:44,2026-02-10 14:41:44,delivered,14.56,,
2197,2197,39,2026-03-17 13:26:44,2026-03-17 14:22:44,2026-03-17 14:48:44,in_transit,8.44,4.14,
2198,2198,50,2026-01-26 13:01:44,2026-01-26 14:19:44,2026-01-26 14:29:44,pending,4.1,3.61,Great service!
2199,2199,35,2026-03-08 13:00:44,2026-03-08 13:46:44,2026-03-08 14:02:44,pending,8.16,3.89,
2200,2200,47,2026-02-07 13:24:44,2026-02-07 14:10:44,2026-02-07 14:01:44,assigned,13.54,3.43,
2201,2201,17,2026-03-31 12:55:44,2026-03-31 13:15:44,2026-03-31 13:41:44,failed,5.66,3.6,
2202,2202,46,2026-01-22 12:50:44,2026-01-22 13:33:44,2026-01-22 13:25:44,failed,15.45,3.92,
2203,2203,42,2026-03-15 13:23:44,2026-03-15 14:32:44,,in_transit,17.94,4.87,Good experience
2204,2204,45,2026-03-27 13:15:44,2026-03-27 13:37:44,2026-03-27 13:23:44,assigned,9.64,4.54,
2205,2205,12,2026-03-11 12:52:44,2026-03-11 13:47:44,2026-03-11 14:10:44,pending,21.79,,Great service!
2206,2206,33,2026-04-07 12:50:44,2026-04-07 13:46:44,2026-04-07 14:12:44,in_transit,9.78,4.99,Good experience
2207,2207,13,2026-02-06 12:59:44,2026-02-06 14:09:44,2026-02-06 14:07:44,pending,15.7,3.4,Good experience
